date,home_team,away_team,bet_side,spread,adjusted_spread,actual_diff,won,pnl,bankroll,xgb_prob,mlp_prob,disagreement,year,confidence
2024-04-12,GSW,NOP,home,-3.5,-4.0,-5,False,-10.0,689.8900000000039,0.5722543,0.36404494382022473,0.20820935629726794,2024,0.5722543001174927
2024-11-15,GSW,MEM,home,-6.5,-7.0,5,False,-10.0,679.8900000000039,0.74157304,0.9583333333333334,0.21676029761632287,2024,0.7415730357170105
2024-11-25,GSW,BKN,home,-13.5,-14.0,-8,False,-10.0,669.8900000000039,0.80263156,0.9583333333333334,0.15570177634557092,2024,0.8026315569877625
2024-11-27,GSW,OKC,home,4.5,4.0,-4,False,-10.0,659.8900000000039,0.5722543,0.7551020408163265,0.1828477406988338,2024,0.5722543001174927
2024-12-05,GSW,HOU,home,3.5,3.0,6,True,9.09,668.9800000000039,0.5722543,0.7575757575757576,0.1853214574582649,2024,0.5722543001174927
2024-12-06,GSW,MIN,away,1.5,2.0,-17,True,9.09,678.0700000000039,0.38043478,0.6108108108108108,0.23037602949786828,2024,0.6195652186870575
2024-12-08,GSW,MIN,away,-1.5,-1.0,8,False,-10.0,668.0700000000039,0.38043478,0.7560975609756098,0.37566277966266726,2024,0.6195652186870575
2024-12-23,GSW,IND,away,-5.5,-5.0,-6,True,9.09,677.160000000004,0.20634921,0.6993865030674846,0.4930372941164882,2024,0.7936507910490036
2024-12-28,GSW,PHX,home,-6.5,-7.0,4,False,-10.0,667.160000000004,0.5722543,0.9067796610169492,0.3345253608994565,2024,0.5722543001174927
2024-12-30,GSW,CLE,home,3.5,3.0,-18,False,-10.0,657.160000000004,0.76455027,0.4160583941605839,0.34849187448947105,2024,0.7645502686500549
2025-01-02,GSW,PHI,home,-3.5,-4.0,34,True,9.09,666.250000000004,0.5722543,0.36404494382022473,0.20820935629726794,2025,0.5722543001174927
2025-01-05,GSW,SAC,away,-3.5,-3.0,-30,True,9.09,675.340000000004,0.4413793,0.7551020408163265,0.31372273211576496,2025,0.5586206912994385
2025-01-18,GSW,WAS,home,-13.5,-14.0,8,False,-10.0,665.340000000004,0.9942857,0.8021201413427562,0.19216556136262708,2025,0.9942857027053833
2025-01-23,GSW,CHI,away,-4.5,-4.0,25,False,-10.0,655.340000000004,0.4413793,0.6108108108108108,0.16943150211024927,2025,0.5586206912994385
2025-01-28,GSW,UTA,home,-10.5,-11.0,11,False,-10.0,645.340000000004,0.5722543,0.4160583941605839,0.1561959059569088,2025,0.5722543001174927
2025-03-08,GSW,DET,home,-5.5,-6.0,5,False,-10.0,635.340000000004,0.76455027,0.5635359116022101,0.20101435704784487,2025,0.7645502686500549
2025-03-10,GSW,POR,home,-11.5,-12.0,10,False,-10.0,625.340000000004,0.74157304,0.5635359116022101,0.17803712411480044,2025,0.7415730357170105
2025-03-15,GSW,NYK,home,-6.5,-7.0,3,False,-10.0,615.340000000004,0.76455027,0.5294117647058824,0.23513850394417257,2025,0.7645502686500549
2025-03-17,GSW,DEN,home,-12.5,-13.0,-9,False,-10.0,605.340000000004,0.8828829,0.5635359116022101,0.3193469814832697,2025,0.8828828930854797
2025-04-28,GSW,HOU,home,-3.5,-4.0,3,False,-10.0,595.340000000004,0.72975576,0.5635359116022101,0.16621984763698672,2025,0.7297557592391968
2025-05-02,GSW,HOU,home,-5.5,-6.0,-8,False,-10.0,585.340000000004,0.5722543,0.36404494382022473,0.20820935629726794,2025,0.5722543001174927
2022-10-24,HOU,UTA,home,2.5,2.0,6,True,9.09,594.430000000004,0.5722543,0.7551020408163265,0.1828477406988338,2022,0.5722543001174927
2022-11-18,HOU,IND,away,5.5,6.0,-8,True,9.09,603.5200000000041,0.15116279,0.36404494382022473,0.21288215554832074,2022,0.848837211728096
2022-11-20,HOU,GSW,away,10.5,11.0,-7,False,-10.0,593.5200000000041,0.06666667,0.36404494382022473,0.29737827367662045,2022,0.9333333298563957
2022-11-26,HOU,OKC,away,2.0,2.5,13,False,-10.0,583.5200000000041,0.15116279,0.48863636363636365,0.33747357536445965,2022,0.848837211728096
2022-12-17,HOU,POR,away,3.0,3.5,-12,True,9.09,592.6100000000041,0.38043478,0.7551020408163265,0.374667259503384,2022,0.6195652186870575
2022-12-31,HOU,NYK,away,3.5,4.0,-20,True,9.09,601.7000000000041,0.15116279,0.31690140845070425,0.16573862017880026,2022,0.848837211728096
2023-01-02,HOU,DAL,away,7.0,7.5,-5,False,-10.0,591.7000000000041,0.15116279,0.31690140845070425,0.16573862017880026,2023,0.848837211728096
2023-01-05,HOU,UTA,away,7.0,7.5,-17,True,9.09,600.7900000000042,0.06666667,0.36404494382022473,0.29737827367662045,2023,0.9333333298563957
2023-01-08,HOU,MIN,away,3.5,4.0,-8,True,9.09,609.8800000000042,0.20634921,0.36404494382022473,0.15769573486922833,2023,0.7936507910490036
2023-01-18,HOU,CHA,away,3.5,4.0,-5,True,9.09,618.9700000000042,0.001,0.31690140845070425,0.3159014084032068,2023,0.9989999999525025
2023-01-23,HOU,MIN,away,5.5,6.0,5,False,-10.0,608.9700000000042,0.15116279,0.36404494382022473,0.21288215554832074,2023,0.848837211728096
2023-01-26,HOU,CLE,away,7.5,8.0,-18,True,9.09,618.0600000000043,0.032608695,0.2,0.16739130467176438,2023,0.9673913046717644
2023-02-01,HOU,OKC,away,6.5,7.0,6,False,-10.0,608.0600000000043,0.032608695,0.31690140845070425,0.2842927131224686,2023,0.9673913046717644
2023-02-08,HOU,SAC,away,8.5,9.0,-2,False,-10.0,598.0600000000043,0.032608695,0.2033898305084746,0.17078113518023896,2023,0.9673913046717644
2023-02-28,HOU,DEN,away,12.5,13.0,-21,True,9.09,607.1500000000043,0.001,0.2,0.19899999995250256,2023,0.9989999999525025
2023-03-01,HOU,MEM,away,10.5,11.0,-14,True,9.09,616.2400000000043,0.15116279,0.5635359116022101,0.41237312333030607,2023,0.848837211728096
2023-03-11,HOU,CHI,away,6.5,7.0,-8,True,9.09,625.3300000000044,0.38043478,0.08823529411764706,0.2921994871952954,2023,0.6195652186870575
2023-03-15,HOU,LAL,away,2.5,3.0,4,False,-10.0,615.3300000000044,0.15116279,0.3076923076923077,0.15652951942040372,2023,0.848837211728096
2023-04-02,HOU,LAL,away,12.5,13.0,-25,True,9.09,624.4200000000044,0.032608695,0.2,0.16739130467176438,2023,0.9673913046717644
2023-04-04,HOU,DEN,away,11.5,12.0,21,False,-10.0,614.4200000000044,0.001,0.2,0.19899999995250256,2023,0.9989999999525025
2023-10-29,HOU,GSW,away,7.5,8.0,-11,True,9.09,623.5100000000044,0.15116279,0.4160583941605839,0.2648956058886799,2023,0.848837211728096
